audio_file,raw_text,label
/kaggle/input/meld-audio/MELD_audio/train_audio/dia140_utt0.wav,"Okay Ive got one for you, if you had too which one would you rather eat, a seeing eye dog or a talking gorilla?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia140_utt1.wav,"Id have to saythe talking gorilla, because at least I can explain to him that youre making me eat him.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia140_utt2.wav,Somebody went to college. Wow.  What is it? Im sorry.,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia141_utt0.wav,"Okay, I hear you loud and clear. Bob will stay put.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia141_utt5.wav,"Yknow what you should do, just toss em in the shedder and claim you never got em.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia141_utt7.wav,What does a guy have to,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia142_utt0.wav,"Yeah, yeah, everybody's here. Hey, everybody, say hi to Julie in New Mexico.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia143_utt3.wav,"Umm, this stuffing is amazing. Do you think we should bring them some?",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia144_utt3.wav,Ten. Okay. Now Tag theres such a thing as too many women.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia145_utt0.wav,"Oh, Danielle! I wasn't expecting the machine... Give me a call when you get a chance.  Bye-bye.  Oh God!",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia145_utt6.wav,"I might have some kind of life, like I haven't been sitting around here honing for the past few hours.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia145_utt7.wav,"Look look! He's doing it again, the guy with the telescope!",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia145_utt8.wav,Oh my God!  Go away!  Stop looking in here!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia145_utt15.wav,"Will you grow up? I'm not talking about sexy stuff, but, like, when I'm cooking naked.",5
/kaggle/input/meld-audio/MELD_audio/train_audio/dia146_utt1.wav,"Its just y'know, been a couple of hours, and she hasnt called. Not that I even care, y'know.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia146_utt2.wav,Phoebe why dont you just call her? You obviously want to.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia146_utt11.wav,"She dumped me, I mean I totally trusted her and then one day it was Okay, bye Pheebs gone.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia146_utt12.wav,"Y'know what the saddest part is, when we were playing together, that was like the most fun Ive ever had in like all my lives.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia147_utt3.wav,"It's just you and Rachel, just the two of you? This is a date. You're going on a date.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia147_utt6.wav,"So what're you saying here? I should shave again, pick up some wine, what?",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia147_utt8.wav,This is basically the first time she's gonna see your underwearyou want it to be dirty?,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia148_utt6.wav,"Well, let's just say the impressions you made in the butter left little to the imagination.",5
/kaggle/input/meld-audio/MELD_audio/train_audio/dia148_utt18.wav,"It's just that we bought a hibachi together, and then he ran off and got married, and things got pretty ugly.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia148_utt19.wav,"Well, let me ask you something, was Kip a better roommate than me?",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia149_utt0.wav,"Ooh, oh no! I have to go! I have a massage appointment.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia149_utt2.wav,"No, I got in trouble for that before. Ill see you later.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia150_utt2.wav,You think you can knock up my daughter and then not marry her?! Im gonna kill you!!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia151_utt2.wav,And I will make everyone call me Mrs. Geller!,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia151_utt3.wav,"Wow! This is so amazing. I uh, I really thought Id have to talk you into this more.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia151_utt7.wav,"Okay, look, how is this gonna affect you?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia151_utt9.wav,I mean you fill some form out once and a while and instead of checking the box that says Ms you check the box that says Mrs.!,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia151_utt15.wav,Im asking you to do me a favor.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia151_utt16.wav,You are asking me to be your wife!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia151_utt17.wav,And as my wife I think you should grant me this favor.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia152_utt1.wav,"I know, I know, I'm such an idiot.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia152_utt4.wav,"My brother's going through that right now, he's such a mess. How did you get through it?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia152_utt11.wav,"I know you probably think that this is all about what I said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and I ju-  Hi, machine cut me off again... anyway...",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia153_utt0.wav,"No real-, honey, really its fine, just g-go with Susan.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia153_utt1.wav,"Really, I, no, I think girls night out is a great idea.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia153_utt7.wav,Im just taking it to be re-wired.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia153_utt8.wav,"Oh, well dont take it to the same place you took the stereo, cause theyve had that thing for over a week.",5
/kaggle/input/meld-audio/MELD_audio/train_audio/dia154_utt1.wav,"Okay, okay look, I know I'm being Mr. Inappropriate today, but it's just so tough, I mean see you walking around and I just wanna touch you and hold you, come on no one's around, just, just kiss me.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia154_utt6.wav,I have been down in your store for twenty minutes trying to get a tie!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia155_utt6.wav,"Im good except umm, you still owe me a dance.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia155_utt7.wav,"Oh thats right. Well uh, would you be interested in seeing a Ukrainian film?",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia156_utt0.wav,"Look, I feel really bad about how I freaked you out before, so I called the father and asked him to meet you here so you can tell him.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia156_utt2.wav,"What? Hey wait a minute! Phoebe, how do you even know who the father is?",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia156_utt3.wav,"I may play the fool at times, but Im a little more than a pretty blond girl with an ass that wont quit.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia156_utt5.wav,"Oh God Oh, hes in there right now?",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia156_utt6.wav,Uh-huh. Now you can turn around or you can go in there and rip the Band-Aid off. What to you want to do?,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia157_utt1.wav,"Oh well, this was a really important experience for me, and    I wanted to share it with you.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia158_utt7.wav,Well I’m peeking.  Oh my God!,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia158_utt8.wav,"Hello sir, you know Monica.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia159_utt3.wav,"Like he came by to pick me up, and I opened the door, and it was just like, click!",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia159_utt7.wav,"Oh, I know and hes soo sweet! Listen, he said he was going to call, so put him straight through.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia160_utt8.wav,"Come on sweetie! You?ve had to work late every night for the past two weeks, what is it this time?",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia160_utt10.wav,"But work comes first!  Oh hey, but that?s sad about you though, what happened? Burn out? Burn all out, did ya?",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia160_utt12.wav,"Oh well that?s great, so I guess this is ah, this is good bye then. Huh?  Good bye.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia161_utt4.wav,"Can you    just keep an eye on Joey, make sure nothing happens between him and Molly?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia164_utt0.wav,"You know you probably didn't know this, but back in high school, I had a, um, major crush on you.",6
/kaggle/input/meld-audio/MELD_audio/train_audio/dia164_utt2.wav,You did! Oh.... I always figured you just thought I was Monica's geeky older brother.,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia164_utt5.wav,"Listen, do you think- and try not to let my intense vulnerability become any kind of a factor herebut do you think it would be okay if I asked you out?",6
/kaggle/input/meld-audio/MELD_audio/train_audio/dia164_utt9.wav,"Okay... okay, maybe I will...",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia165_utt0.wav,"Well, I just thought itd make me feel good to do something nice for my friend.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia165_utt3.wav,"A TV as if it appears from nowhere! Thats the dream! Man, how did you afford this stuff?",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia165_utt8.wav,"You do this, you give me the great advice, and hey listen, I was thinking about what you said yesterday about focusing on one woman, Im gonna do that.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia165_utt19.wav,That all the pieces of my life are falling right into place!,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia166_utt0.wav,"Hey, anybody got a length of rope about six feet long with a little nouse at the end?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia167_utt0.wav,"Cause every time I see your face, I cant help but fall from grace. I know.....",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia167_utt2.wav,"Oh-ho yeah! A song with rhyming words. Oo, I never thought of that before.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia167_utt4.wav,Why? Because she can sing and play guitar and do both at the same time?,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia167_utt7.wav,"Yeah Pheebs, come on, you two have completely different styles. Y'know, shes more.. y'know, and youre more",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia167_utt10.wav,"Okay, my next songs called: Phoebe Buffay, What Can I Say.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia167_utt11.wav,"I Really Loved When We Were Singing Partners, And I Shouldnt Have Left You That Way.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia167_utt12.wav,"Oh no, one of those look for the hidden meaning songs.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia168_utt2.wav,"Umm, I used your pen to draw on my friend's face.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia168_utt8.wav,"So Okay, look-look umm, let's just go downstairs, we'll have some fun, and you will forget all about it.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia168_utt12.wav,"Look, just because some idiot drew on your face doesn't mean you shouldn't have any fun!",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia169_utt1.wav,"Oh wait, dont you have to pay for your,  Busty Ladies?",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia169_utt2.wav,"No, its okay. Some-some kid asked me to pick it up for him, but I dont",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia170_utt6.wav,"I dont believe this! When someone asks you in for lemonade, and to you that means they wanna have sex?",5
/kaggle/input/meld-audio/MELD_audio/train_audio/dia170_utt9.wav,"Well, sorry, I just, I thought you liked me.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia170_utt11.wav,"Its okay. I suppose it could happen to anyone, not anyone I know, but... By the way I can still see it.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia171_utt1.wav,"OK, I have a question. Well, actually, it's not so much a question as.. more of a general wondering... ment.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia171_utt3.wav,"OK. Here goes. For a while now, I've been wanting to, um....",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia173_utt0.wav,"Okay, you have 19 questions left. Use them wisely.  Come on Joey! You cant win if you dont ask any",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia173_utt3.wav,Weve been on the road six hours and youve been asleep for five and a half!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia173_utt4.wav,We are switching at the next rest stop and,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia173_utt6.wav,Yeah! And until then you are going to sing to me because the radios broken and you are selfish but have a nice voice.,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia174_utt3.wav,Thank you!    You haven't said anything...,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia174_utt5.wav,Oh..please!I-I welcome criticism.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia175_utt3.wav,"Chandler, here you go, got your traditional Thanksgiving feast, you got your tomato soup, your grilled cheese fixin's, and your family size bag of Funyuns.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia175_utt9.wav,"I have--and I remember this part vividly--a mouthful of pumpkin pie, and this is the moment my parents choose to tell me they're getting divorced.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia175_utt11.wav,Yes. It's very difficult to appreciate a Thanksgiving dinner once you've seen it in reverse.,4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia176_utt6.wav,"Oh, that's Nana, right there in the middle.  'Me and the gang at Java Joe's'.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia176_utt8.wav,"Let's see, 1939... yeah, 24, 25?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia177_utt1.wav,"Rachel has something that she wants to tell you and umm, I believe that this is your red sweater.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia177_utt2.wav,No.  This is my red sweater.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia177_utt3.wav,Oh no. Could I get anyone a coffee orpoison? No? Just for me? Okay.,6
/kaggle/input/meld-audio/MELD_audio/train_audio/dia177_utt5.wav,"Nothing! Phoebe kinda made a mistake. But yknow you do wear that sweater a lot, are you involved in some kind of dare?",6
/kaggle/input/meld-audio/MELD_audio/train_audio/dia177_utt7.wav,"I know we broke up because you thought I wasnt mature enough, but Ive really grown up and think we should get back together.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia178_utt1.wav,in the category of Favorite Returning Male Character the nominees are: John Wheeler from,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia180_utt5.wav,Oh not bad. Do you know that feeling when youre trying to blow a Saint Bernard out your ass?,4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia180_utt6.wav,Weirdest thing. Did I hearMother of God its true!,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia180_utt7.wav,Chandler Bing!,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia180_utt9.wav,"Not just Janice, Janice in labor, contracting and everything.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia180_utt11.wav,Janice I didnt even know you were pregnant! Whos the unwitting human whos essence youve stolen?,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia180_utt12.wav,Its you. This is yours.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia180_utt14.wav,Look how nervous he gets! We havent slept together in years!,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia181_utt0.wav,"Man, Im starving! What the hell was I thinking at dinner?! ""Do you want soup or salad?"" Both! Always order both!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia181_utt1.wav,"Yknow, yknow Im lookin and I dont think anyones home here.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia181_utt2.wav,"I say we just break the window, crawl through, and-and yknow explain later.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia181_utt4.wav,I dont think so. Hello?  When you get in there,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia182_utt1.wav,I just saw Danny getting on the subway with a girl and he had his arm around her.,4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia182_utt3.wav,"Well, you should be, this is all your fault! You meddled in our relationship!!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia182_utt5.wav,"No, but I was doing my thing and everything was going according to the plan!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia182_utt10.wav,"Now look, you're going to go out on a date with Danny and you're going to be so charming he's gonna forget all about that stupid subway girl.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia182_utt15.wav,That is the new plan.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia183_utt9.wav,"So, wow, this is pretty wonerful, huh.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia183_utt10.wav,Mr. major capades guy.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia183_utt11.wav,"I, I remember when you were just, like, King Friday in Mr. Roger's Ice is Nice.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia183_utt14.wav,I missed you.  I'm gonna get changed.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia183_utt19.wav,"Um, the matador.  Ole, ha ha ha.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia184_utt6.wav,"Yeah, it's a real shame you can't make it to that one-woman    show tonight.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia184_utt7.wav,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia184_utt8.wav,"Oh, yeah, yeah, yeah...",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia184_utt13.wav,And you weren't going to tell us? How did you think you were    gonna get away with that?,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia184_utt16.wav,I didn't have to tell you that!! I'm stupider than Jane Rogers!!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia184_utt21.wav,"OH! And the year before that, when you set up that nighttime    tour of that button factory?",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia185_utt2.wav,Oh...  Oh my God. He remembered.,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia185_utt5.wav,"We were walking by this antique store, and I saw this pin in the window, and I told him that it was just like one my grandmother had when I was a little girl.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia185_utt8.wav,"Oh, it's so pretty. This must have cost him a fortune.",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia185_utt10.wav,"Come on, Ross? Remember back in college, when he fell in love with Carol and bought her that ridiculously expensive crystal duck?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia186_utt1.wav,"I like waking up with you too.  Oh! It's such a beautiful morning.  Oh, I can stay here all day.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia186_utt5.wav,Okay.  Oh! Oh no.,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia187_utt0.wav,"Well that was depressing, I think I just bought a soft pretzel from one of the kids from",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia187_utt5.wav,"Oh no, Im sorry, you look a lot different from the last time I-I saw you.",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia188_utt3.wav,"No you doy'know what, youre not gonna suck me into this.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia188_utt4.wav,"Oh sure I am, because you always have to be right.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia189_utt3.wav,"That's right, he almost could. Which is exactly how I got stuck there.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia189_utt6.wav,Oh my God!  Where the hell have you been?!!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia189_utt8.wav,"Ohh, out, oh God, I don't know why we didn't think to check there!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia189_utt10.wav,"I uh, went to a bar. And then I just uh, just walked around for a while.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia189_utt12.wav,He hooked up! He hooked up with someone.,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia189_utt13.wav,"Look, I don't have to answer your questions! Okay? I'm a big boy, I can do whatever I want!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia189_utt14.wav,He hooked up!! Tell us about her!,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia189_utt15.wav,Ross you left you scarf in Hey you guys.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia191_utt0.wav,Hey! Hey! Be careful around my Porsche!,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia192_utt5.wav,Ewww. Yeah. Umm. I think Im gonna stay here.,5
/kaggle/input/meld-audio/MELD_audio/train_audio/dia193_utt0.wav,"Smelly cat, smelly cat, what are they feeding you? Smelly cat, smelly cat, its not your fault.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia193_utt3.wav,"Y'know you could totally sell this. Itd be perfect for like umm, a kitty litter campaign.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia194_utt1.wav,"Thats okay. All right, Im gonna play song thats really, really sad. Its called Magician Box Mix Up.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia195_utt1.wav,"Ah, so this is a half-caf, double tall, easy hazel nut, non-fat, no foam, with whip, extra hot latte, right?",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia195_utt13.wav,"Ross, it took you ten years to finally admit you liked me.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia195_utt14.wav,"Yeah, well missy, you better be glad that list is laminated.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia195_utt15.wav,"You know what honey, you go ahead, well call her an alternate.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia195_utt19.wav,"Honey, hes about to go hit on Isabella Rosselini. Im just sorry we dont got popcorn.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia197_utt0.wav,"Oh-oh-oh, yeah!  That's right, you take good care of those babies!",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia197_utt6.wav,Okay thats fair.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia198_utt2.wav,Left!  Thank you.,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia198_utt5.wav,Joey!  We should just switch.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia199_utt3.wav,"Yknow, the charity was a big success and they raised a lot of money and awareness.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia199_utt8.wav,I just got this really weird message from Ross. He said turn on,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia200_utt4.wav,I cant believe it.  Can I tell you something? Im a little mad at him now.,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia200_utt5.wav,Can I tell you something? Me too.,3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia200_utt6.wav,"Yknow what? He didnt want to talk to us about being angry, well maybe we dont talk to him",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia201_utt3.wav,"Look, I  Look, Im having a great time with you and I just dont want us to move to fast or put to much pressure on us.",6
/kaggle/input/meld-audio/MELD_audio/train_audio/dia201_utt6.wav,"Ross, I think you misunderstood what I was saying. I just wanted to tell you that Im going to Florida for a couple weeks.",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia201_utt7.wav,No. I think you misunderstood what,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia202_utt2.wav,"Well, lets just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia202_utt9.wav,But my apartment!,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia202_utt12.wav,Is not as important as the fact that Phoebe took care of the babies all by herself.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia203_utt2.wav,Its not kicking right now. Although we would love to see you do  that again.,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia204_utt1.wav,"Well, the biggest news is still you dumping Barry at the altar!",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia204_utt6.wav,"C'mon, this is us.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia204_utt9.wav,"Okay, I'm not just waitressing.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia204_utt13.wav,"I take the uh dead flowers out of the vase... Oh, and, um, sometimes Artelle lets me put the little chocolate blobbies on the cookies.",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia205_utt4.wav,"See, there you go, the cleansing works!",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia205_utt6.wav,"Oh, they're firemen guys.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia206_utt1.wav,"No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia206_utt2.wav,"Well, Jamie was the name of Susan's first girlfriend, so we went back to Jordie.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia206_utt3.wav,"What? Whoa, whoa whoa whoa, what do you mean,",2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia206_utt13.wav,"I don't care. I am trying to get a person out of my body here, and you're not making it any easier.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia207_utt0.wav,"Oh, and I can also speak a little French. Voulez-vous coucher avec moi ce soir?  Why? What did I say?",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia207_utt2.wav,Oh my God! No wonder I get such great service at Cafe Maurice.,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia207_utt4.wav,"Um, could you please tell Sergei that um, I was fascinated by what Boutros Boutros Gali said in the New York Times.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia207_utt10.wav,"Okay, ah, before you get all talky again, umm, could you also please tell Sergei that I really like his suit.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia207_utt11.wav,"Eh, he said, thank you very much, he thinks you look very pretty tonight, your hair, golden like the sun.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia207_utt17.wav,"Yeah but, Mischa is so interested in you, that Sergei and I havent been able to say two words to each other.",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia208_utt0.wav,so we finally get to the top of the mountain and airhead here  forgets the camera!,5
/kaggle/input/meld-audio/MELD_audio/train_audio/dia208_utt3.wav,Don't you remember when we were jogging in the park and we saw that really pretty bird and wanted to take a pictureI didn't have my camera!,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia210_utt5.wav,"Because Vincent, we were lovers.  For two years!",3
/kaggle/input/meld-audio/MELD_audio/train_audio/dia210_utt8.wav,"Oh youre awesome! And, in that last speech? You soaked me.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia211_utt0.wav,"So Chandler, your parents mustve been thrilled when you told them you were engaged.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia211_utt5.wav,"Well, Id gotten Judy pregnant. I still dont know how that happened.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia211_utt6.wav,You dont know how that happened?! Your dog thought my diaphragm was a chew toy!,5
/kaggle/input/meld-audio/MELD_audio/train_audio/dia211_utt10.wav,"Anyway, were really excited about our wedding plans, and well I guess pretty soon well be making a big withdrawal from the Monica wedding fund.",1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia212_utt2.wav,Grasp one of the linen strips by its easy grab tab and pull it off in one quick pain free motion.,0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia212_utt3.wav,Okay.  Ow!!!!! Ow-oh-oh!,2
/kaggle/input/meld-audio/MELD_audio/train_audio/dia212_utt5.wav,"No. It was painful. Oh my God , they should call it Pain-zine, now with a little wax.",5
/kaggle/input/meld-audio/MELD_audio/train_audio/dia212_utt6.wav,"Huh, well, the girls in the satin nighties on the commercial dont seem to think its that bad.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia212_utt8.wav,"But hey, y'know if you dont believe me, please, by my guest.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia213_utt0.wav,"Now umm, remember Im still learning.",0
/kaggle/input/meld-audio/MELD_audio/train_audio/dia214_utt2.wav,"David the scientist guy, David that I was in love with, David who went to Russia and broke my heart David!",4
/kaggle/input/meld-audio/MELD_audio/train_audio/dia214_utt8.wav,Well Yeah. You look great too. Did you get a haircut?,1
/kaggle/input/meld-audio/MELD_audio/train_audio/dia216_utt0.wav,"Hey, uh, Im really, really sorry about what happened in the cafeteria today.",4
